"Is_Highlight","Object_Begin_Date","Tags","Dimensions","Is_Sculpture","area/volume"
"False",1600,"Madonna and Child","56.5 x 24.1 x 24.8",TRUE,33768.92
"False",1909,"Men|Profiles","73.7",FALSE,73.7
"False",1700,"Lions","10.2",FALSE,10.2
"False",1600,"Lions","11.1",FALSE,11.1
"False",1500,"Boys","9.5",FALSE,9.5
"False",1872,"Women","41.9 x 22.9 x 20.3",TRUE,19478.053
"False",1525,"Sphinx",NA,FALSE,NA
"False",1911,"Men|Portraits","43.5",FALSE,43.5
"False",1488,"Archangel Gabriel","156.2",FALSE,156.2
"False",1901,"Men|Blacksmiths","158.1 x 87.6 x 111.8",TRUE,1548380.808
"False",1700,"Kings|Louis XIV|Horses","44.1",FALSE,44.1
"False",1400,"Animals|Holy Family|Jesus|Nativity|Birth","62.2 x 88.6 x 44.5",TRUE,245235.94
"False",1800,"Men|Profiles","43.8 x 22.9",FALSE,1003.02
"False",1485,"Cross|Jesus|Crucifixion","121.9 x 62.2",FALSE,7582.18
"False",1505,"Virgin Mary","50.8",FALSE,50.8
"True",1880,"Male Nudes|Adam",NA,FALSE,NA
"False",1881,"Suffering|Eve",NA,FALSE,NA
"False",1880,"Female Nudes",NA,FALSE,NA
"False",1883,"Men|Portraits",NA,FALSE,NA
"False",1902,"Female Nudes",NA,FALSE,NA
"False",1902,"Women|Portraits",NA,FALSE,NA
"False",1810,"Faces|Women","36.8 x 16.5",FALSE,607.2
"False",1885,"Men|Portraits",NA,FALSE,NA
"False",1875,"Contemplation|Men|Male Nudes",NA,FALSE,NA
"False",1909,"Men|Portraits","58.4",FALSE,58.4
"False",1485,"Men|Profiles",NA,FALSE,NA
"False",1485,"Men|Profiles",NA,FALSE,NA
"False",1585,"Men|Portraits","77.5",FALSE,77.5
"True",1891,"Men|Portraits|Authors","38.1 x 12.7 x 12.7",TRUE,6145.149
"False",1881,"Triton",NA,FALSE,NA
"False",1880,"Women","31.1 x 12.7 x 16.5",TRUE,6517.005
"False",1885,"Galatea","31.8",FALSE,31.8
"False",1875,"Women","20.6 x 16 x 10.2",TRUE,3361.92
"False",1891,"Female Nudes","14",FALSE,14
"False",1840,"Women","10.2",FALSE,10.2
"False",1885,"Heads|Portraits|Women",NA,FALSE,NA
"False",1899,"Portraits|Heads|Women","10.2",FALSE,10.2
"False",1880,"Hands","34.3",FALSE,34.3
"False",1889,"Hands",NA,FALSE,NA
"False",0,"Hands","16.2 x 6.4 x 9.5",TRUE,984.96
"False",1875,"Legs","18.1",FALSE,18.1
"False",1875,"Legs","13.3",FALSE,13.3
"False",1875,"Legs","11.4",FALSE,11.4
"False",1875,"Legs","9.5",FALSE,9.5
"False",1875,"Hands","9.5",FALSE,9.5
"False",19,"Hands","10.8 x 5.1 x 3.2",TRUE,176.256
"False",1875,"Hands","6",FALSE,6
"False",1900,"Hands","5.1",FALSE,5.1
"False",1883,"Caryatids|Men|Urns","40.6 x 25.4 x 26.4",TRUE,27224.736
"False",1445,"Madonna and Child","73.7 x 52.1",FALSE,3839.77
"False",1475,"Angels","13 x 5.4 x 15.6",TRUE,1095.12
"False",1475,"Angels","13 x 3.8 x 4.1",TRUE,202.54
"False",1730,"Men|Portraits|Popes","30.8 x 16.5 x 8.9",TRUE,4522.98
"False",1450,"Heads|Garlands","41.3 x 242.6",FALSE,10019.38
"False",1450,"Heads","25.7 x 127.6 x 15.2",TRUE,49845.664
"False",1500,"Men|Women","66 x 110.5 x 203.2",TRUE,1481937.6
"False",1470,"Masks|Portraits|Women",NA,FALSE,NA
"False",1880,"Women","24.1",FALSE,24.1
"False",1550,"Lions","85.1 x 114.3",FALSE,9726.93
"False",1485,"Heads|Judith","55.6 x 20.3",FALSE,1128.68
"False",1500,"Heads|Men","27.9",FALSE,27.9
"False",1575,"Women","11.4 x 20.3",FALSE,231.42
"False",1500,"Hercules","90.2",FALSE,90.2
"False",1700,"Madonna and Child","47.6",FALSE,47.6
"False",1485,"Saint John the Baptist","41.3",FALSE,41.3
"False",1800,"Christ",NA,FALSE,NA
"False",1495,"Male Nudes|Saints","59.7",FALSE,59.7
"False",1730,"Madonna and Child","55.9",FALSE,55.9
"False",1785,"Men","21.6 x 19.1",FALSE,412.56
"False",1904,"Men|Portraits","41.3",FALSE,41.3
"False",1909,"Female Nudes","39.4 x 60.3",FALSE,2375.82
"False",1490,"Madonna and Child",NA,FALSE,NA
"False",1885,"Female Nudes","156.2",FALSE,156.2
"False",1700,"Men|Portraits",NA,FALSE,NA
"False",1500,"Jesus|Lamentation|Death|Christ|Virgin Mary","102.9 x 171.1",FALSE,17606.19
"False",1456,"Battles|Men|Ships|Horses","100.3 x 195.6 x 83.5",TRUE,1638159.78
"False",1777,"Girls|Portraits","50.8",FALSE,50.8
"False",1780,"Cupid|Venus","45.1",FALSE,45.1
"False",1600,"Male Nudes|Female Nudes","62.2",FALSE,62.2
"False",1782,"Female Nudes|Bathing","119.4 x 109.2 x 71.1",TRUE,927035.928
"False",1450,"Men|Portraits",NA,FALSE,NA
"True",1450,"Infants|Women|Madonna and Child|Angels","141.3 x 90.8 x 15.2",TRUE,195016.608
"False",1507,"Eagles|Julius Caesar|Faces|Portraits","68.6",FALSE,68.6
"False",1485,"Men|Portraits","52.1",FALSE,52.1
"False",1700,"Children|Women","45.7",FALSE,45.7
"False",1785,"Grapes|Children|Nymphs|Bacchus","47",FALSE,47
"False",1400,"Madonna and Child","76.2 x 52.1",FALSE,3970.02
"False",1741,"Mercury","55.9",FALSE,55.9
"False",1800,"Men|Portraits","54",FALSE,54
"False",1485,"Virgin Mary","101.9",FALSE,101.9
"False",1450,"Madonna and Child","108.6 x 71.4",FALSE,7754.04
"False",1400,"Profiles|Saint John the Baptist|Boys","73",FALSE,73
"True",1775,"Female Nudes|Bacchantes|Satyrs","58.4 x 42.9 x 28.6",TRUE,71653.296
"False",1461,"Saint John the Baptist","36.8",FALSE,36.8
"True",1590,"Horns|Triton|Dolphins|Shells",NA,FALSE,NA
"False",1700,"Female Nudes","17.1 x 13",FALSE,222.3
"False",1700,"Seahorses|Neptune","20 x 15.2",FALSE,304
"False",1600,"Women|Putti|Cornucopia","83.8",FALSE,83.8
"False",1600,"Women|Allegory|Spears","88.9",FALSE,88.9
"False",1600,"Putti|Venus|Dolphins|Lions","113",FALSE,113
"False",1600,"Vulcan|Male Nudes|Female Nudes|Lions",NA,FALSE,NA
"False",1459,"Women|Flowers|Saints|Angels",NA,FALSE,NA
"False",1828,"Hunting|Deer|Dogs",NA,FALSE,NA
"False",1843,"Theseus|Minotaurs","45.7 x 29.2",FALSE,1334.44
"False",1828,"Horses|Lions",NA,FALSE,NA
"False",1781,"Men|Profiles","70.2",FALSE,70.2
"False",1795,"George Washington|Portraits|Men","73.3 x 55.9 x 33",TRUE,135216.51
"False",1550,"Caryatids","118.4",FALSE,118.4
"False",1550,"Caryatids|Men","118.4",FALSE,118.4
"False",1530,"Faces|Men|Profiles",NA,FALSE,NA
"False",1585,"Mary Magdalene|Saints","53",FALSE,53
"False",1500,"Christ","69.2",FALSE,69.2
"False",1600,"Saint Francis","63.5",FALSE,63.5
"False",1400,"Faces|Madonna and Child","132.7 x 66",FALSE,8758.2
"False",1600,"Hercules","57.8",FALSE,57.8
"False",1780,"Fruit|Female Nudes","40",FALSE,40
"False",1876,"Couples|Male Nudes|Lovers|Female Nudes",NA,FALSE,NA
"False",1500,"Kings","28.9 x 64.1",FALSE,1852.49
"False",1600,"Animals|Birds|Buddha|Shepherds|Virgin Mary","22.5",FALSE,22.5
"False",1600,"Women","5.7",FALSE,5.7
"False",1600,"Books|Battles|Jesus","7.6 x 4.1",FALSE,31.16
"False",1550,"Columns|Hercules|Men","3",FALSE,3
"False",1520,"Skeletons|Last Judgement|Dining|Men|Women|Angels","6.7 x 4.5",FALSE,30.15
"False",1555,"Profiles|Women","8.9",FALSE,8.9
"False",1518,"Men|Profiles","2.2",FALSE,2.2
"False",1500,"Men|Profiles","5.1",FALSE,5.1
"False",1521,"Men|Profiles","4.8",FALSE,4.8
"False",1500,"Putti|Coat of Arms","4.8 x 12.4",FALSE,59.52
"False",1500,"Battles|Soldiers|Horses","3.8 x 18.1",FALSE,68.78
"False",1500,"Men|Profiles","4.4",FALSE,4.4
"False",1600,"Men|Profiles","1.9 x 17.1",FALSE,32.49
"False",1600,"Men|Cross|Crucifixion","20.3 x 14",FALSE,284.2
"False",1500,"Men|Portraits","7",FALSE,7
"False",1500,"Profiles|Women","7",FALSE,7
"False",1576,"Men|Portraits","17.8 x 11.1",FALSE,197.58
"False",1500,"Men|Profiles","3.8",FALSE,3.8
"False",1600,"Female Nudes",NA,FALSE,NA
"False",1530,"Profiles|Women","4.1",FALSE,4.1
"False",1500,"Men|Profiles","4.4",FALSE,4.4
"False",1538,"Profiles|Women","5.4",FALSE,5.4
"False",1500,"Masks|Skulls|Squirrels","18.1 x 14",FALSE,253.4
"False",1700,"Male Nudes|Female Nudes|Hercules","18.7 x 12.1",FALSE,226.27
"False",1715,"Female Nudes|Cupid|Apollo|Deer","11.6 x 18",FALSE,208.8
"False",1500,"Kings|Men|Trees","21.6 x 17.5",FALSE,378
"False",1500,"Men|Profiles","4.1",FALSE,4.1
"False",1526,"Men|Portraits","6.4",FALSE,6.4
"False",1500,"Profiles|Women","5.7",FALSE,5.7
"False",1715,"Male Nudes|Female Nudes|Cupid|Venus|Vulcan","11.9 x 17.7",FALSE,210.63
"False",1541,"Men|Profiles","4.4",FALSE,4.4
"False",1568,"Men|Portraits|Bishops","17.5 x 12.7 x 1.6",TRUE,355.6
"False",1500,"Female Nudes","21.3 x 7.6 x 6.4",TRUE,1036.032
"False",1585,"Female Nudes","12.7 x 20",FALSE,254
"False",1535,"Men|Women|Nursing","17.1 x 20",FALSE,342
"False",1515,"Women|Reliquaries|Saints","45.4",FALSE,45.4
"False",1630,"Horses|Skeletons|Death",NA,FALSE,NA
"False",1515,"Female Nudes|Eurydice",NA,FALSE,NA
"False",1505,"Jesus|Adoration of the Magi|Human Figures|Virgin Mary",NA,FALSE,NA
"False",1530,"Dogs|Salome|Men|Women|Saint John the Baptist","29.8",FALSE,29.8
"False",1505,"Fruit|Leaves|Coat of Arms",NA,FALSE,NA
"False",1552,"Men|Profiles","52.7 x 41.9",FALSE,2208.13
"False",1517,"Horses|Men|Women|Tents|Processions","28.3 x 46.8 x 4.4",TRUE,5827.536
"False",1500,"Horses",NA,FALSE,NA
"False",1500,"Faces|Horses",NA,FALSE,NA
"False",1600,"Female Nudes","11.7",FALSE,11.7
"False",1500,"Hercules","28.6",FALSE,28.6
"False",1600,"Columns|Christ","23.8",FALSE,23.8
"False",1783,"Heads|Dionysus","31.4 x 15.6",FALSE,489.84
"False",1625,"Christ",NA,FALSE,NA
"False",1600,"Boys|Saint John the Baptist","59.1",FALSE,59.1
"False",1585,"Profiles|Women","13.7 x 7.9",FALSE,108.23
"False",1600,"Men|Portraits|Coat of Arms","6",FALSE,6
"False",1500,"Men|Profiles","3.5 x 4.8",FALSE,16.8
"False",1475,"Boys","20.6 x 9.8 x 5.1",TRUE,1029.588
"False",1515,"Men|Horses|Chariots","23.5",FALSE,23.5
"False",1400,"Boys|Saints","36.5",FALSE,36.5
"False",1491,"Men|Saints",NA,FALSE,NA
"False",1550,"Male Nudes","31.8 x 39.4",FALSE,1252.92
"False",1550,"Male Nudes","33.7 x 33",FALSE,1112.1
"False",1875,"Putti|Men|Christ","18.3 x 19.7 x 1.4",TRUE,504.714
"False",1585,"Birds|Faces|Dragons|Mermaids","33 x 27 x 7.9",TRUE,7038.9
"False",1700,"Men|Profiles","15.9 x 14",FALSE,222.6
"False",1700,"Portraits|Women","15.9 x 14",FALSE,222.6
"False",1500,"Boys","21",FALSE,21
"False",1700,"Bulls","40 x 39.4 x 35.6",TRUE,56105.6
"False",1500,"Acanthus","71.1 x 33.7 x 33.7",TRUE,80747.559
"False",1420,"Madonna and Child|Angels","87.6 x 72.4",FALSE,6342.24
"False",1455,"Coat of Arms",NA,FALSE,NA
"False",1530,"Coat of Arms",NA,FALSE,NA
"False",1500,"Saints","45.7",FALSE,45.7
"False",1520,"Grapes|Coat of Arms|Lions",NA,FALSE,NA
"False",1500,"Trees|Coat of Arms",NA,FALSE,NA
"False",1530,"Men","21.3 x 7 x 5.7",TRUE,849.87
"False",1650,"Satyrs","104.1",FALSE,104.1
"False",1785,"Men","43.8 x 29.2 x 24.1",TRUE,30822.936
"False",1625,"Saint Mark|Lions","126.4",FALSE,126.4
"False",1795,"Portraits|Women","74.9",FALSE,74.9
"False",1676,"Men|Portraits","99.1",FALSE,99.1
"False",1700,"Louis XIV|Seals","10.8 x 11.4",FALSE,123.12
"False",1661,"Louis XIV|Seals","10.8",FALSE,10.8
"False",1485,"Virgin Mary","51.4",FALSE,51.4
"False",1914,"Animals","95.3 x 99.1 x 66",TRUE,623319.18
"False",1800,"Men|Saints","108",FALSE,108
"False",1604,"Portraits|Women",NA,FALSE,NA
"False",1535,"Beds|Apostles|Saint Peter|Saint John the Evangelist|Virgin Mary",NA,FALSE,NA
"False",1800,"Deer","7.9 x 15.2",FALSE,120.08
"False",1470,"Women|Fruit|Grapes|Snakes",NA,FALSE,NA
"False",1430,"Madonna and Child",NA,FALSE,NA
"False",1485,"Madonna and Child|Angels","54.6 x 33",FALSE,1801.8
"False",1630,"Men|Saints","26.2 x 17.8 x 17.8",TRUE,8301.208
"False",1485,"Fruit|Women|Frogs",NA,FALSE,NA
"False",1800,"Madonna and Child|Saint Francis|Saint Jerome|Cross|Lions","105.4 x 62.9",FALSE,6629.66
"False",1600,"Dolphins|Neptune","40.6",FALSE,40.6
"False",1500,"Male Nudes","25.7",FALSE,25.7
"False",1585,"Male Nudes","28.3",FALSE,28.3
"False",1595,"Male Nudes","20.3",FALSE,20.3
"False",1500,"Satyrs","18.1",FALSE,18.1
"False",1866,"Women|Flowers","61.9 x 38.6",FALSE,2389.34
"False",1866,"Women|Flowers","61.9 x 38.6",FALSE,2389.34
"False",1866,"Doors|Men|Women","30.2 x 38.7",FALSE,1168.74
"False",1866,"Doors|Women|Plants","30.2 x 38.7",FALSE,1168.74
"False",1600,"Masks|Satyrs","29.8 x 24.1",FALSE,718.18
"False",1725,"Birds|Garlands|Men|Women","302.3 x 185.4",FALSE,56046.42
"False",1725,"Garlands|Men|Women","302.3 x 140.3",FALSE,42412.69
"False",1725,"Fruit|Men|Women|Trees|Ladders","302.3 x 97.8",FALSE,29564.94
"False",1725,"Men|Horses|Leaves","294.6 x 39.4",FALSE,11607.24
"False",1725,"Garlands|Men|Women|Horses|Working","294.6 x 39.4",FALSE,11607.24
"False",1725,"Birds|Men|Women|Owls","294.6 x 39.4",FALSE,11607.24
"False",1685,"Men|Kings|Louis XIV","66.7 x 56.8",FALSE,3788.56
"False",1850,"Dragons","27.9 x 106.7",FALSE,2976.93
"False",1900,"Bow and Arrow|Male Nudes","63.2 x 58.7 x 29.8",TRUE,110553.232
"False",1485,"Heads|Men|Profiles","36.8 x 52.1",FALSE,1917.28
"False",1500,"Profiles|Women","33 x 52.1",FALSE,1719.3
"False",1500,"Heads|Profiles|Women","36.8 x 52.1",FALSE,1917.28
"False",1500,"Men|Profiles","37.5 x 52.1",FALSE,1953.75
"False",1500,"Heads|Girls|Profiles","32.7 x 52.1",FALSE,1703.67
"False",1500,"Profiles|Women","39.7 x 52.1",FALSE,2068.37
"False",1500,"Men|Profiles","37.5 x 52.1",FALSE,1953.75
"False",1500,"Men|Profiles","35.2 x 52.1",FALSE,1833.92
"False",1500,"Profiles|Women","35.2 x 52.1",FALSE,1833.92
"False",1485,"Men|Profiles","36.2 x 52.1",FALSE,1886.02
"False",1485,"Heads|Profiles|Women","40.3 x 52.1",FALSE,2099.63
"False",1485,"Profiles|Women","40.6 x 52.1",FALSE,2115.26
"False",1485,"Men|Profiles","41.9 x 52.1",FALSE,2182.99
"False",1485,"Profiles|Women","46.4 x 52.1",FALSE,2417.44
"False",1917,"Soldiers|Men","40",FALSE,40
"False",1720,"Boys","12.4",FALSE,12.4
"False",1600,"Portraits|Hercules","12.7",FALSE,12.7
"False",1765,"Musical Instruments|Boys|Dancing","14",FALSE,14
"False",1765,"Children|Dancing","14",FALSE,14
"False",1600,"Satyrs","17.8",FALSE,17.8
"False",1600,"Satyrs","17.8",FALSE,17.8
"False",1600,"Musical Instruments|Animals|Cupid","11.1 x 26.0",FALSE,288.6
"False",1685,"Crucifixion","39.7 x 26",FALSE,1032.2
"False",1632,"Sadness|Mary Magdalene|Cross|Lamentation|Christ|Virgin Mary","27.6 x 14.6",FALSE,402.96
"False",1632,"Men|Assumption of the Virgin|Angels|Virgin Mary","27.6 x 14.6",FALSE,402.96
"False",1585,"Madonna and Child","31.8",FALSE,31.8
"False",1700,"Holy Family|Saint Joseph|Christ|Virgin Mary","13.7 x 11.1",FALSE,152.07
"False",1630,"Neptune|Dolphins|Male Nudes","25.9",FALSE,25.9
"False",1595,"Madonna and Child","29.2 x 17 x 7.3",TRUE,3623.72
"False",1700,"Skulls|Pelicans|Christ","14.6",FALSE,14.6
"False",1600,"Musical Instruments|Cupid","45.1 x 12.1",FALSE,545.71
"False",1785,"Men|Profiles","8.9 x 6.4",FALSE,56.96
"False",1785,"Profiles|Women","8.9 x 6.4",FALSE,56.96
"False",1500,"Boys","17.1 x 9.5 x 10.2",TRUE,1656.99
"False",1485,"Deer","14",FALSE,14
"False",1500,"Heads|Jupiter","9.8 x 7.9 x 7.8",TRUE,603.876
"False",1600,"Female Nudes","47 x 14.6 x 10.2",TRUE,6999.24
"False",1600,"Ceres","35.9 x 12.1 x 8.9",TRUE,3866.071
"False",1585,"Birds|Jupiter","36.8 x 14.3 x 13",TRUE,6841.12
"False",1585,"Male Nudes","28.6",FALSE,28.6
"False",1575,"Neptune","47.9",FALSE,47.9
"False",1600,"Male Nudes",NA,FALSE,NA
"False",1585,"Children|Male Nudes",NA,FALSE,NA
"False",1585,"Warriors|Spears|Male Nudes","34",FALSE,34
"False",1585,"Warriors|Helmets|Spears|Swords|Male Nudes","32.7",FALSE,32.7
"False",1600,"Female Nudes|Venus","25.1 x 10.8 x 13.7",TRUE,3713.796
"False",1600,"Venus|Bathing","33.7",FALSE,33.7
"False",1600,"Female Nudes|Bathing","33 x 9.2 x 10.2",TRUE,3096.72
"False",1800,"Centaurs","24.1",FALSE,24.1
"False",1600,"Centaurs|Female Nudes","25.4 x 19.4 x 9.2",TRUE,4533.392
"False",1685,"Horses","24.8 x 24.1",FALSE,597.68
"False",1700,"Horses","22.2 x 25.7 x 6.7",TRUE,3822.618
"False",1587,"Horses","24.8 x 27.6 x 9.5",TRUE,6502.56
"False",1600,"Bulls","26 x 27.9",FALSE,725.4
"False",1600,"Goddess","34.3 x 10.2 x 9.8",TRUE,3428.628
"False",1909,"Male Nudes|Herakles|Bow and Arrow","241.3 x 95.3 x 181.6",TRUE,4176053.624
"False",1800,"Horses","19.7 x 14 x 25.4",TRUE,7005.32
"False",1923,"Men","161.3 x 142.2 x 69.9",TRUE,1603286.514
"False",1867,"Women|Leaves|Vines","50.8 x 38.1 x 20.3",TRUE,39290.244
"False",1545,"Women","101.6",FALSE,101.6
"False",1545,"Heads|Women","88.3",FALSE,88.3
"False",1500,"Faces|Putti|Gods","88.9 x 121.9",FALSE,10836.91
"False",1575,"Pegasus","12.1 x 7.9 x 7.6",TRUE,726.484
"False",1600,"Dragons","16.2 x 6.4 x 10.2",TRUE,1057.536
"False",1600,"Cupid|Venus|Dolphins","22.5",FALSE,22.5
"False",1595,"Male Nudes","21.6",FALSE,21.6
"False",1600,"Feet|Female Nudes",NA,FALSE,NA
"False",1585,"Triton",NA,FALSE,NA
"False",1500,"Monsters","22.2",FALSE,22.2
"False",1585,"Children|Lions","23.5 x 19.1",FALSE,448.85
"False",1630,"Pluto|Male Nudes","28.3 x 8.7 x 6.8",TRUE,1674.228
"False",1761,"Male Nudes","24.8",FALSE,24.8
"False",1500,"Male Nudes","35.9",FALSE,35.9
"False",1600,"Male Nudes|Female Nudes","20.3",FALSE,20.3
"False",1600,"Male Nudes|Female Nudes","25.1",FALSE,25.1
"False",1585,"Sirens","8.9",FALSE,8.9
"False",1800,"Heads|Children","10.2 x 7.6 x 8.9",TRUE,689.928
"False",1500,"Heads|Children","11.4 x 7.6 x 8.9",TRUE,771.096
"False",1600,"Centaurs","14.6 x 14",FALSE,204.4
"False",1600,"Centaurs","12.7 x 13.7",FALSE,173.99
"False",1500,"Frogs","6.4 x 11.7 x 12.1",TRUE,906.048
"False",1585,"Venus",NA,FALSE,NA
"True",1861,"Men|Women|Games","185.4 x 114.3 x 53.3",TRUE,1129492.026
"False",1830,"Men","63.5 x 31.8 x 32.4",TRUE,65425.32
"False",1400,"Boys|Portraits","38.7 x 33.7",FALSE,1304.19
"False",1810,"Kings","21.9",FALSE,21.9
"False",1825,"Men|Portraits","16.2",FALSE,16.2
"False",1902,"Heads|Men","102.9",FALSE,102.9
"False",1833,"Musical Instruments|Musicians|Men|Women","36.2",FALSE,36.2
"False",1725,"Men|Women|Couples","139.7 x 223.5",FALSE,31222.95
"False",1785,"Benjamin Franklin","38.7 x 16.2 x 14.6",TRUE,9153.324
"False",1750,"Men","39.4",FALSE,39.4
"False",1500,"Children|Male Nudes|Globes","27.6 x 17.9 x 16.4",TRUE,8102.256
"False",1875,"Cupid|Venus","57.2 x 32.1 x 21.9",TRUE,40211.028
"False",1550,"Kings","97.5 x 63.5",FALSE,6191.25
"False",1525,"Centaurs","7.6 x 19.7 x 10.5",TRUE,1572.06
"False",1600,"Monsters|Neptune|Shells","18.1 x 7.6 x 7.6",TRUE,1045.456
"False",1835,"Men|Hunting|Lions|Horses",NA,FALSE,NA
"False",1485,"Male Nudes|Female Nudes",NA,FALSE,NA
"False",1500,"Men","14.6",FALSE,14.6
"False",1500,"Men|Portraits","19.4 x 11.4 x 10.2",TRUE,2255.832
"False",1600,"Faces|Madonna and Child|Cross|Angels","17.8 x 12.7",FALSE,226.06
"False",1800,"Men|Portraits","22.3 x 14 x 8.3",TRUE,2591.26
"False",1800,"Horses|Spears|Amazons","64.1",FALSE,64.1
"False",1525,"Shells|Dogs","11.1 x 7",FALSE,77.7
"False",1600,"Hercules","35.9 x 9.8 x 11.1",TRUE,3905.202
"False",1600,"Ceres","37.1 x 9.5 x 6.7",TRUE,2361.415
"False",1600,"Neptune","17.8",FALSE,17.8
"False",1700,"Venus","30.5 x 7.4 x 7.4",TRUE,1670.18
"False",1585,"Kings|Portraits","35.2",FALSE,35.2
"False",1921,"Male Nudes","189.2",FALSE,189.2
"False",1530,"Books|Fruit|Flowers|Saint Jerome","52.4 x 10.8",FALSE,565.92
"False",1811,"Helmets|Wreaths|Shields|Kings|Minerva|Dogs","115.6 x 73.7",FALSE,8519.72
"False",1600,"Saints","53 x 24.8 x 14.3",TRUE,18795.92
"False",1900,"Men","63.5",FALSE,63.5
"False",1585,"Cross|Crucifixion|Christ","76.2 x 36.2",FALSE,2758.44
"False",1776,"Portraits|Men","80",FALSE,80
"False",1550,"Cross|Descent from the Cross|Virgin Mary|Christ|Mary Magdalene|Saint John the Evangelist|Ladders","109.9 x 62.2 x 8.3",TRUE,56736.974
"False",1459,"Madonna and Child",NA,FALSE,NA
"False",1400,"Madonna and Child|Angels","83.8 x 62.9",FALSE,5271.02
"False",1635,"Madonna and Child","161.3 x 67.6 x 56.2",TRUE,612798.056
"False",1800,"Male Nudes","59.7 x 86.4 x 37.5",TRUE,193428
"False",1800,"Male Nudes|Sphinx","59.7 x 86.4 x 37.5",TRUE,193428
"True",1922,"Ballet|Girls|Dancers","97.8 x 43.8 x 36.5",TRUE,156352.86
"False",1890,"Human Figures","43.2 x 41.6 x 35.6",TRUE,63977.472
"False",1891,"Female Nudes",NA,FALSE,NA
"False",1873,"Dancers",NA,FALSE,NA
"False",1883,"Female Nudes",NA,FALSE,NA
"False",1850,"Female Nudes|Dancing|Dancers",NA,FALSE,NA
"False",1890,"Feet|Women|Dancers",NA,FALSE,NA
"False",1890,"Female Nudes|Dancers",NA,FALSE,NA
"False",1885,"Female Nudes|Dancers","48.6 x 27.3 x 21.9",TRUE,29056.482
"False",1890,"Feet|Women|Dancers",NA,FALSE,NA
"False",1850,"Female Nudes|Dancers",NA,FALSE,NA
"False",1895,"Women|Dressing|Dancers",NA,FALSE,NA
"False",1910,"Female Nudes|Dancers",NA,FALSE,NA
"False",1885,"Bathing|Female Nudes",NA,FALSE,NA
"False",1891,"Female Nudes",NA,FALSE,NA
"False",1850,"Ballet|Female Nudes|Dancers","57.2 x 35.2 x 32.4",TRUE,65235.456
"False",1895,"Female Nudes|Dancers",NA,FALSE,NA
"False",1850,"Ballet|Female Nudes|Dancers",NA,FALSE,NA
"False",1877,"Ballet|Female Nudes|Dancers","48.3 x 21 x 34.9",TRUE,35399.07
"False",1891,"Female Nudes",NA,FALSE,NA
"False",1887,"Female Nudes|Ballet|Dancing",NA,FALSE,NA
"False",1850,"Dancers|Ballet|Female Nudes","43.8 x 60.3 x 29.5",TRUE,77913.63
"False",1890,"Women|Dancers","42.9 x 22.2 x 25.4",TRUE,24190.452
"False",1879,"Women",NA,FALSE,NA
"False",1850,"Dancers|Ballet|Female Nudes",NA,FALSE,NA
"False",1879,"Ballet|Female Nudes|Dancers",NA,FALSE,NA
"False",1879,"Ballet|Women|Dancing|Dancers","41.9 x 22.1 x 16.8",TRUE,15556.632
"False",1887,"Ballet|Female Nudes|Dancers","40.3 x 54.3 x 33.0",TRUE,72213.57
"False",1850,"Female Nudes|Dancers|Ballet",NA,FALSE,NA
"False",1850,"Ballet|Women|Dancing|Dancers","28.9 x 43.5 x 9.8",TRUE,12320.07
"False",1878,"Female Nudes|Dancers|Ballet|Dancing",NA,FALSE,NA
"False",1850,"Female Nudes|Dancing|Dancers|Ballet",NA,FALSE,NA
"False",1890,"Female Nudes|Dancers",NA,FALSE,NA
"False",1891,"Female Nudes|Dancers","35.6 x 16 x 10.2",TRUE,5809.92
"False",1880,"Women|Dancing|Dancers",NA,FALSE,NA
"False",1850,"Female Nudes|Dancers",NA,FALSE,NA
"False",1873,"Women|Dancers",NA,FALSE,NA
"False",1850,"Ballet|Dancers","20.6 x 10.8 x 26",TRUE,5784.48
"False",1873,"Female Nudes","22.4 x 11.4 x 16.5",TRUE,4213.44
"False",1873,"Female Nudes|Dancers","21.6 x 12.7 x 12.7",TRUE,3483.864
"False",1891,"Female Nudes",NA,FALSE,NA
"False",1879,"Dancers|Female Nudes","31.1 x 23.8 x 14.1",TRUE,10436.538
"False",1850,"Women",NA,FALSE,NA
"False",1887,"Faces|Portraits",NA,FALSE,NA
"False",1891,"Female Nudes",NA,FALSE,NA
"False",1890,"Women",NA,FALSE,NA
"False",1878,"Women|Washing",NA,FALSE,NA
"False",1890,"Heads|Portraits|Women","11.7 x 15.9 x 17.8",TRUE,3311.334
"False",1891,"Women|Dancers","54.6 x 24.8 x 29.8",TRUE,40351.584
"False",1888,"Female Nudes|Bathing",NA,FALSE,NA
"False",1887,"Heads|Portraits",NA,FALSE,NA
"False",1878,"Women|Washing","14.6 x 14.6 x 10.5",TRUE,2238.18
"False",1876,"Human Figures",NA,FALSE,NA
"False",1887,"Horses","30.8 x 46.7 x 21",TRUE,30205.56
"False",1883,"Horses",NA,FALSE,NA
"False",1876,"Horses",NA,FALSE,NA
"False",1875,"Horses",NA,FALSE,NA
"False",1850,"Horses",NA,FALSE,NA
"False",1878,"Horses",NA,FALSE,NA
"False",1850,"Horses",NA,FALSE,NA
"False",1878,"Horses","18.1 x 27.3 x 8.3",TRUE,4101.279
"False",1881,"Horses",NA,FALSE,NA
"False",1850,"Horses",NA,FALSE,NA
"False",1855,"Horses",NA,FALSE,NA
