"Is_Highlight","Object_Begin_Date","Tags","Dimensions","Is_Sculpture","area/volume"
"False",1627,"Flowers","126.5 x 51.3",FALSE,6489.45
"False",1627,"Orchids","126.5 x 51.3",FALSE,6489.45
"False",1752,"Trees","175.2 x 93.6",FALSE,16398.72
"False",1752,"Poetry","100 x 29.7",FALSE,2970
"False",1752,"Cats","100 x 29.7",FALSE,2970
"False",1800,"Landscapes","40 x 70.5",FALSE,2820
"False",1615,"Squirrels","86.4 x 39.4",FALSE,3404.16
"False",1615,"Bamboo","86.4 x 39.4",FALSE,3404.16
"False",1807,"Roses","99.8 x 41",FALSE,4091.8
"False",1807,"Fish","99.8 x 41",FALSE,4091.8
"False",1634,"Landscapes","20.3 x 55.9",FALSE,1134.77
"False",1767,"Monkeys","67.9 x 15.9",FALSE,1079.61
"False",1615,"Tigers","98.4 x 34.9",FALSE,3434.16
"False",1800,"Tigers","106.7 x 41",FALSE,4374.7
"False",1800,"Watermills","97.3 x 34.4",FALSE,3347.12
"False",1800,"Mountains","97.3 x 34.4",FALSE,3347.12
"False",1805,"Bridges","97.8 x 30.5",FALSE,2982.9
"False",1616,"Men","27.5 x 60.6",FALSE,1666.5
"False",1616,"Reading","27.5 x 60.6",FALSE,1666.5
"False",1771,"Bamboo","120.7 x 50.8",FALSE,6131.56
"False",1736,"Pheasants","97.8 x 30.9",FALSE,3022.02
"False",1736,"Trees","97.8 x 30.9",FALSE,3022.02
"False",1736,"Birds","91.9 x 26.7",FALSE,2453.73
"False",1736,"Flowers","91.9 x 26.7",FALSE,2453.73
"False",1756,"Mountains","89.7 x 34.2",FALSE,3067.74
"False",1756,"Landscapes","89.7 x 34.2",FALSE,3067.74
"False",1862,"Landscapes","115.5 x 52.4",FALSE,6052.2
"False",1715,"Birds","99.1 x 28.6",FALSE,2834.26
"False",1715,"Flowers","99.1 x 28.6",FALSE,2834.26
"False",1715,"Snow","99.1 x 28.6",FALSE,2834.26
"False",1639,"Birds","28.3 x 22.5",FALSE,636.75
"False",1639,"Flowers","28.3 x 22.5",FALSE,636.75
"False",1639,"Landscapes","28.3 x 22.5",FALSE,636.75
"False",1715,"Birds","104 x 34.7",FALSE,3608.8
"False",1715,"Flowers","104 x 34.7",FALSE,3608.8
"False",1700,"Orchids","74.3 x 36.8",FALSE,2734.24
"False",1597,"Flowers","16.5 x 50.8",FALSE,838.2
"False",1761,"Mountains","45.7 x 63.5",FALSE,2901.95
"False",1761,"Landscapes","45.7 x 63.5",FALSE,2901.95
"False",1654,"Flowers","77.3 x 39.4",FALSE,3045.62
"False",1600,"Correspondence","22.3 x 29.9",FALSE,666.77
"False",1700,"Artists","101.6 x 125.1",FALSE,12710.16
"False",1700,"Painting","101.6 x 125.1",FALSE,12710.16
"False",1700,"Men","101.6 x 125.1",FALSE,12710.16
"False",1700,"Women","101.6 x 125.1",FALSE,12710.16
"False",1820,"Bamboo","96.8 x 33.8",FALSE,3271.84
"False",1700,"Lions","68.9 x 20.6",FALSE,1419.34
"False",1700,"Women","94.6 x 31.1",FALSE,2942.06
"False",1800,"Working","120.7 x 42.9",FALSE,5178.03
"False",1800,"Men","120.7 x 42.9",FALSE,5178.03
"False",1800,"Men","120 x 42.9",FALSE,5148
"False",1800,"Working","120 x 42.9",FALSE,5148
"False",1800,"Men","120.7 x 42.9",FALSE,5178.03
"False",1800,"Working","120.7 x 42.9",FALSE,5178.03
"False",1800,"Men","120.7 x 42.9",FALSE,5178.03
"False",1800,"Working","120.7 x 42.9",FALSE,5178.03
"False",1800,"Working","120.7 x 42.9",FALSE,5178.03
"False",1800,"Men","120.7 x 42.9",FALSE,5178.03
"False",1800,"Men","120.7 x 42.5",FALSE,5129.75
"False",1800,"Working","120.7 x 42.5",FALSE,5129.75
"False",1368,"Mountains","30.2 x 24.1",FALSE,727.82
"False",1368,"Snow","30.2 x 24.1",FALSE,727.82
"False",1368,"Landscapes","30.2 x 24.1",FALSE,727.82
"False",1791,"Calligraphy","90.5 x 30.5",FALSE,2760.25
"False",1634,"Mountains","26 x 108",FALSE,2808
"False",1634,"Landscapes","26 x 108",FALSE,2808
"False",1615,"Men","34 x 19.1",FALSE,649.4
"False",1600,"Landscapes","27.6 x 324.2",FALSE,8947.92
"False",1670,"Men","27.6 x 354.2",FALSE,9775.92
"False",1670,"Horses","27.6 x 354.2",FALSE,9775.92
"False",1670,"Mountains","27.6 x 354.2",FALSE,9775.92
"False",1670,"Plants","27.6 x 354.2",FALSE,9775.92
"False",1670,"Trees","27.6 x 354.2",FALSE,9775.92
"False",1810,"Squirrels","95.3 x 43.8",FALSE,4174.14
"False",1810,"Bamboo","95.3 x 43.8",FALSE,4174.14
"False",1800,"Painting","25.8 x 551",FALSE,14215.8
"False",1800,"Children","25.8 x 551",FALSE,14215.8
"False",1800,"Dogs","25.8 x 551",FALSE,14215.8
"False",1800,"Men","25.8 x 551",FALSE,14215.8
"False",1800,"Women","25.8 x 551",FALSE,14215.8
"False",1800,"Boys","60.4 x 44.5",FALSE,2687.8
"False",1800,"Fish","60.4 x 44.5",FALSE,2687.8
"False",1700,"Heads","27.3",FALSE,27.3
"False",1700,"Demons","27.3",FALSE,27.3
"False",1700,"Heads","27.3",FALSE,27.3
"False",1700,"Men","27.3",FALSE,27.3
"False",1677,"Mountains","15.7 x 49.5",FALSE,777.15
"False",1677,"Landscapes","15.7 x 49.5",FALSE,777.15
"False",1167,"Buddha","83.8 x 24.1 x 33",TRUE,66646.14
"False",1167,"Bodhisattvas","83.8 x 24.1 x 33",TRUE,66646.14
"False",1167,"Buddhism","83.8 x 23.8 x 26.4",TRUE,52653.216
"False",1167,"Buddha","83.8 x 23.8 x 26.4",TRUE,52653.216
"False",1167,"Bodhisattvas","83.8 x 23.8 x 26.4",TRUE,52653.216
"False",1693,"Buddhism","42.1 x 30.8 x 26",TRUE,33713.68
"False",1693,"Bodhisattvas","42.1 x 30.8 x 26",TRUE,33713.68
"False",1200,"Buddhism","9.2",FALSE,9.2
"False",1200,"Bodhisattvas","9.2",FALSE,9.2
"False",1300,"Buddhism","104.1 x 61",FALSE,6350.1
"False",1300,"Bodhisattvas","104.1 x 61",FALSE,6350.1
"False",1668,"Mountains","25.7 x 16.5",FALSE,424.05
"False",1668,"Landscapes","25.7 x 16.5",FALSE,424.05
"False",1700,"Buddhism","4.8 x 10.1",FALSE,48.48
"False",1700,"Deities","4.8 x 10.1",FALSE,48.48
"False",1100,"Kings","55.1 x 26.7 x 13",TRUE,19125.21
"False",1100,"Buddhism","55.1 x 26.7 x 13",TRUE,19125.21
"False",1067,"Kings","106.7",FALSE,106.7
"False",1067,"Buddhism","106.7",FALSE,106.7
"False",1000,"Weapons","161.3 x 87.6 x 43.8",TRUE,618888.744
"False",1000,"Men","161.3 x 87.6 x 43.8",TRUE,618888.744
"False",1000,"Swords","165.7 x 84.5 x 41.9",TRUE,586669.135
"False",1690,"Men","51.5 x 11.7 x 10.2",TRUE,6146.01
"False",1690,"Generals","51.5 x 11.7 x 10.2",TRUE,6146.01
"False",1300,"Princes","76.8 x 32.4 x 28.3",TRUE,70419.456
"False",1300,"Censers","76.8 x 32.4 x 28.3",TRUE,70419.456
"False",1300,"Buddhism","15.2 x 4.1 x 3.8",TRUE,236.816
"False",1300,"Buddha","15.2 x 4.1 x 3.8",TRUE,236.816
"False",1648,"Landscapes","85.4 x 28.6",FALSE,2442.44
"False",1648,"Boats","85.4 x 28.6",FALSE,2442.44
"False",700,"Buddhism","15.2",FALSE,15.2
"False",1650,"Mountains","193.7 x 78.7",FALSE,15244.19
"False",1644,"Boats","175.3 x 68.3",FALSE,11972.99
"False",1644,"Landscapes","175.3 x 68.3",FALSE,11972.99
"False",1673,"Mountains","15.2 x 18.9",FALSE,287.28
"False",1673,"Landscapes","15.2 x 18.9",FALSE,287.28
"False",1679,"Mountains","165.7 x 48.9",FALSE,8102.73
"False",1679,"Winter","165.7 x 48.9",FALSE,8102.73
"False",1679,"Landscapes","165.7 x 48.9",FALSE,8102.73
"False",1644,"Mountains","325.1 x 112.4",FALSE,36541.24
"False",1644,"Landscapes","325.1 x 112.4",FALSE,36541.24
"False",1680,"Landscapes","26.4 x 508.6",FALSE,13427.04
"False",1680,"Mountains","26.4 x 508.6",FALSE,13427.04
"False",1680,"Streams","26.4 x 508.6",FALSE,13427.04
"False",1680,"Birds","27.3 x 205.1",FALSE,5599.23
"False",1699,"Landscapes","18.7 x 23.2",FALSE,433.84
"False",1699,"Mountains","18.7 x 23.2",FALSE,433.84
"False",1632,"Peonies","17.1 x 51.1",FALSE,873.81
"False",1654,"Mountains","59.7 x 37.8",FALSE,2256.66
"False",1654,"Landscapes","59.7 x 37.8",FALSE,2256.66
"False",1662,"Mountains","114 x 45.4",FALSE,5175.6
"False",1662,"Trees","114 x 45.4",FALSE,5175.6
"False",1669,"Landscapes","25.3 x 209.4",FALSE,5297.82
"False",1669,"Mountains","25.3 x 209.4",FALSE,5297.82
"False",1669,"Waterfalls","25.3 x 209.4",FALSE,5297.82
"False",1682,"Mountains","134.3 x 53.7",FALSE,7211.91
"False",1682,"Snow","134.3 x 53.7",FALSE,7211.91
"False",1682,"Landscapes","134.3 x 53.7",FALSE,7211.91
"False",1686,"Mountains","57.2 x 40.6",FALSE,2322.32
"False",1686,"Landscapes","57.2 x 40.6",FALSE,2322.32
"False",1695,"Houses","16.4 x 49.2",FALSE,806.88
"False",1695,"Mountains","16.4 x 49.2",FALSE,806.88
"False",1695,"Trees","16.4 x 49.2",FALSE,806.88
"True",1698,"Mountains","67.9 x 1393.8",FALSE,94639.02
"True",1698,"Landscapes","67.9 x 1393.8",FALSE,94639.02
"False",1713,"Mountains","31.1 x 402.3",FALSE,12511.53
"False",1713,"Landscapes","31.1 x 402.3",FALSE,12511.53
"False",1713,"Boats","31.1 x 402.3",FALSE,12511.53
"False",1679,"Birds","36.4 x 268.6",FALSE,9777.04
"False",1679,"Landscapes","36.4 x 268.6",FALSE,9777.04
"False",1679,"Rivers","36.4 x 268.6",FALSE,9777.04
"False",1644,"Trees","20.6 x 30.5",FALSE,628.3
"False",1644,"Flowers","30.2 x 20.6",FALSE,622.12
"False",1667,"Mountains","27 x 39.7",FALSE,1071.9
"False",1667,"Landscapes","27 x 39.7",FALSE,1071.9
"False",1644,"Flowers","17 x 50.8",FALSE,863.6
"False",1644,"Peonies","176.8 x 88.9",FALSE,15717.52
"False",1700,"Flowers","41.9 x 649",FALSE,27193.1
"False",1644,"Flowers","31.1 x 34.3",FALSE,1066.73
"False",1667,"Flowers","31.1 x 34.3",FALSE,1066.73
"False",1667,"Men","46.4 x 598.8",FALSE,27784.32
"False",1667,"Landscapes","46.4 x 598.8",FALSE,27784.32
"False",1660,"Landscapes","21.6 x 28.6",FALSE,617.76
"False",1684,"Bamboo","222.9 x 76.2",FALSE,16984.98
"False",1685,"Boats","16.5 x 10.5",FALSE,173.25
"False",1685,"Landscapes","16.5 x 10.5",FALSE,173.25
"False",1699,"Mountains","17.5 x 44.5",FALSE,778.75
"False",1699,"Landscapes","17.5 x 44.5",FALSE,778.75
"False",1690,"Vegetables","27.6 x 24.1",FALSE,665.16
"False",1690,"Flowers","27.6 x 24.1",FALSE,665.16
"False",1690,"Landscapes","27.6 x 24.1",FALSE,665.16
"False",1690,"Landscapes","45.9 x 286.4",FALSE,13145.76
"False",1690,"Trees","45.9 x 286.4",FALSE,13145.76
"False",1692,"Landscapes","161 x 70.5",FALSE,11350.5
"False",1690,"Boats","21 x 31.4",FALSE,659.4
"False",1690,"Landscapes","21 x 31.4",FALSE,659.4
"False",1644,"Landscapes","14.9 x 27.3",FALSE,406.77
"False",1695,"Mountains","205.9 x 78.7",FALSE,16204.33
"False",1695,"Landscapes","205.9 x 78.7",FALSE,16204.33
"False",1644,"Mountains","94.8 x 50",FALSE,4740
"False",1644,"Landscapes","94.8 x 50",FALSE,4740
"False",1705,"Landscapes","71.6 x 42.2",FALSE,3021.52
"False",1705,"Mountains","71.6 x 42.2",FALSE,3021.52
"False",1695,"Mountains","108.6 x 51.4",FALSE,5582.04
"False",1695,"Landscapes","108.6 x 51.4",FALSE,5582.04
"False",1709,"Rivers","26 x 146.1",FALSE,3798.6
"False",1709,"Mountains","26 x 146.1",FALSE,3798.6
"False",1709,"Landscapes","26 x 146.1",FALSE,3798.6
"False",1711,"Landscapes","35.6 x 545.5",FALSE,19419.8
"False",1711,"Mountains","35.6 x 545.5",FALSE,19419.8
"False",1711,"Boats","35.6 x 545.5",FALSE,19419.8
"False",1715,"Mountains","16.5 x 49.5",FALSE,816.75
"False",1715,"Landscapes","16.5 x 49.5",FALSE,816.75
"False",667,"Horses","75.6",FALSE,75.6
"False",1644,"Birds","167.3 x 53",FALSE,8866.9
"False",1644,"Landscapes","167.3 x 53",FALSE,8866.9
"False",1644,"Waterfalls","167.3 x 53",FALSE,8866.9
"False",1691,"Landscapes","207 x 563.2",FALSE,116582.4
"False",1691,"Palaces","207 x 563.2",FALSE,116582.4
"False",1748,"Landscapes","83.2 x 104.8",FALSE,8719.36
"False",1744,"Birds","94 x 107.3",FALSE,10086.2
"False",1744,"Flowers","94 x 107.3",FALSE,10086.2
"False",1744,"Trees","94 x 107.3",FALSE,10086.2
"False",1729,"Lotuses","21.9 x 47.5",FALSE,1040.25
"False",1736,"Landscapes","31.8 x 24.8",FALSE,788.64
"False",1736,"Calligraphy","31.8 x 24.8",FALSE,788.64
"False",1700,"Flowers","114.9 x 54.6",FALSE,6273.54
"False",1752,"Peonies","127.6 x 57.2",FALSE,7298.72
"False",1745,"Landscapes","20.3 x 25.1",FALSE,509.53
"False",1745,"Flowers","20.3 x 25.1",FALSE,509.53
"False",1749,"Bamboo","132.1 x 74",FALSE,9775.4
"False",1686,"Birds","134.9 x 33",FALSE,4451.7
"False",1759,"Plants","125.4 x 43.2",FALSE,5417.28
"False",1742,"Orchids","34.9 x 374.7",FALSE,13077.03
"False",1742,"Bamboo","34.9 x 374.7",FALSE,13077.03
"False",1743,"Bamboo","114 x 59.4",FALSE,6771.6
"False",1760,"Portraits","188.6 x 95.1",FALSE,17935.86
"False",1760,"Bow and Arrow","188.6 x 95.1",FALSE,17935.86
"False",1760,"Men","188.6 x 95.1",FALSE,17935.86
"False",1762,"Deer","24.8 x 206.4",FALSE,5118.72
"False",1770,"Rivers","68.8 x 1096.2",FALSE,75418.56
"False",1770,"Landscapes","68.8 x 1096.2",FALSE,75418.56
"False",1770,"Boats","68.8 x 1096.2",FALSE,75418.56
"False",1900,"Men","28.3 x 22.2",FALSE,628.26
"False",1900,"Portraits","28.3 x 22.2",FALSE,628.26
"False",1788,"Landscapes","18.1 x 51.4",FALSE,930.34
"False",1788,"Mountains","18.1 x 51.4",FALSE,930.34
"False",1773,"Gardens","80 x 54.6",FALSE,4368
"False",1773,"Drinking","80 x 54.6",FALSE,4368
"False",1700,"Flowers","42.2 x 74.3",FALSE,3135.46
"False",1600,"Bamboo","16.8 x 52.4",FALSE,880.32
"False",1600,"Poetry","16.8 x 52.4",FALSE,880.32
"False",1100,"Bodhisattvas","45.1 x 15.2 x 14.6",TRUE,10008.592
"False",1100,"Buddhism","45.1 x 15.2 x 14.6",TRUE,10008.592
"False",1100,"Avalokiteshvara","45.1 x 15.2 x 14.6",TRUE,10008.592
"False",534,"Lions","65.4 x 55.9 x 58.4",TRUE,213502.224
"False",1800,"Trees","27.6 x 34.9",FALSE,963.24
"False",1800,"Pavilions","27.6 x 34.9",FALSE,963.24
"False",1800,"Landscapes","27.6 x 34.9",FALSE,963.24
"False",1814,"Men","115.6 x 40",FALSE,4624
"False",1848,"Landscapes","31.1 x 19.4",FALSE,603.34
"False",-206,"Horses","8.3 x 7.9",FALSE,65.57
"False",1823,"Peonies","17.6 x 53.3",FALSE,938.08
"False",1800,"Fruit","18.7 x 54.6",FALSE,1021.02
"False",1852,"Insects","18.1 x 51.8",FALSE,937.58
"False",1852,"Trees","18.1 x 51.8",FALSE,937.58
"False",1858,"Mountains","155.6 x 43.7",FALSE,6799.72
"False",1858,"Landscapes","155.6 x 43.7",FALSE,6799.72
"False",1858,"Boats","155.6 x 43.7",FALSE,6799.72
"False",1850,"Peonies","19.1 x 54.6",FALSE,1042.86
"False",1871,"Portraits","106 x 33.7",FALSE,3572.2
"False",1871,"Men","106 x 33.7",FALSE,3572.2
"False",1885,"Mountains","17.6 x 51.4",FALSE,904.64
"False",1885,"Landscapes","17.6 x 51.4",FALSE,904.64
"False",1823,"Mountains","18.1 x 51.4",FALSE,930.34
"False",1823,"Landscapes","18.1 x 51.4",FALSE,930.34
"False",1823,"Peonies","18.1 x 52.7",FALSE,953.87
"False",1803,"Frogs","26.7",FALSE,26.7
"False",1803,"Flowers","26.7",FALSE,26.7
"False",1827,"Landscapes","24.8 x 34.3",FALSE,850.64
"False",1827,"Pavilions","24.8 x 34.3",FALSE,850.64
"False",1823,"Birds","17.8 x 53",FALSE,943.4
"False",1870,"Men","16.7 x 23.8",FALSE,397.46
"False",1879,"Birds","17.8 x 53.0",FALSE,943.4
"False",1879,"Flowers","17.8 x 53.0",FALSE,943.4
"False",1889,"Bridges","94 x 61.6",FALSE,5790.4
"False",1889,"Men","94 x 61.6",FALSE,5790.4
"False",1889,"Trees","94 x 61.6",FALSE,5790.4
"False",1890,"Boys","19.1 x 54.3",FALSE,1037.13
"False",1890,"Buffalos","19.1 x 54.3",FALSE,1037.13
"False",19,"Roses","27.6 x 27.0",FALSE,745.2
"False",19,"Birds","27.6 x 27.0",FALSE,745.2
"False",1823,"Cats","134 x 65.4",FALSE,8763.6
"False",1823,"Butterflies","134 x 65.4",FALSE,8763.6
"False",1823,"Flowers","134 x 65.4",FALSE,8763.6
"False",1893,"Boats","35.9 x 91.1",FALSE,3270.49
"False",1893,"Landscapes","35.9 x 91.1",FALSE,3270.49
"False",1870,"Squirrels","18.4 x 48.3",FALSE,888.72
"False",1853,"Men","114.0 x 39.1",FALSE,4457.4
"False",1853,"Caves","114.0 x 39.1",FALSE,4457.4
"False",1835,"Landscapes","17.5 x 53",FALSE,927.5
"False",1835,"Mountains","17.5 x 53",FALSE,927.5
"False",1879,"Men","17.8 x 54.3",FALSE,966.54
"False",1879,"Tables","17.8 x 54.3",FALSE,966.54
"False",1886,"Trees","17.8 x 53.3",FALSE,948.74
"False",1876,"Women","18.4 x 53.3",FALSE,980.72
"False",1400,"Heads","74.9 x 114.3 x 69.9",TRUE,598418.793
"False",1400,"Buddhism","74.9 x 114.3 x 69.9",TRUE,598418.793
"False",1400,"Buddha","74.9 x 114.3 x 69.9",TRUE,598418.793
"False",700,"Men","152.4 x 96.5",FALSE,14706.6
"False",700,"Phoenix","152.4 x 96.5",FALSE,14706.6
"False",1477,"Mountains","80 x 33.7",FALSE,2696
"False",1477,"Landscapes","80 x 33.7",FALSE,2696
"False",1000,"Avalokiteshvara","21 x 17.8 x 11.1",TRUE,4149.18
"False",1000,"Bodhisattvas","21 x 17.8 x 11.1",TRUE,4149.18
"False",1034,"Buddhism","15.9 x 10.8 x 7",TRUE,1202.04
"False",1034,"Manjushri","15.9 x 10.8 x 7",TRUE,1202.04
"False",1034,"Bodhisattvas","15.9 x 10.8 x 7",TRUE,1202.04
"False",800,"Bodhisattvas","36.8 x 33",FALSE,1214.4
"False",500,"Men","22.2 x 40",FALSE,888
"False",500,"Women","22.2 x 40",FALSE,888
"False",500,"Faces","22.2 x 40",FALSE,888
"False",500,"Buddhism","41.6 x 24.8",FALSE,1031.68
"False",500,"Bodhisattvas","41.6 x 24.8",FALSE,1031.68
"False",500,"Buddhism","24.1 x 39.1",FALSE,942.31
"False",500,"Bodhisattvas","24.1 x 39.1",FALSE,942.31
"False",500,"Buddhism","23.2 x 26.7",FALSE,619.44
"False",500,"Buddha","23.2 x 26.7",FALSE,619.44
"False",534,"Lions","65.4 x 55.9 x 58.4",TRUE,213502.224
"False",600,"Dragons","5.7 x 9.8 x 2.2",TRUE,122.892
"False",600,"Dragons","5.7 x 10.2 x 2.2",TRUE,127.908
"False",700,"Lions","24.8",FALSE,24.8
"False",500,"Lions","11.4 x 5.7",FALSE,64.98
"False",1904,"Horses","108.9 x 49.7",FALSE,5412.33
"False",1904,"Trees","108.9 x 49.7",FALSE,5412.33
"False",1887,"Women","17.1 x 47.9",FALSE,819.09
"False",1850,"Eagles","171.5 x 58.7",FALSE,10067.05
"False",1895,"Leaves","18.4 x 49.2",FALSE,905.28
"False",1921,"Men","33.7 x 47.6",FALSE,1604.12
"False",1921,"Pavilions","33.7 x 47.6",FALSE,1604.12
"False",1920,"Narcissus","20.0 x 55.0",FALSE,1100
"False",1920,"Orchids","20.0 x 55.0",FALSE,1100
"False",1920,"Temples","20.2 x 55.9",FALSE,1129.18
"False",1920,"Mountains","20.2 x 55.9",FALSE,1129.18
"False",1920,"Trees","20.2 x 55.9",FALSE,1129.18
"False",1900,"Houses","13.0 x 43.5",FALSE,565.5
"False",1900,"Mountains","13.0 x 43.5",FALSE,565.5
"False",1900,"Landscapes","13.0 x 43.5",FALSE,565.5
"False",1900,"Lilies","27.9 x 43.8",FALSE,1222.02
"False",1900,"Leaves","27.9 x 43.8",FALSE,1222.02
"False",1900,"Flowers","27.9 x 43.8",FALSE,1222.02
"False",1900,"Leaves","27.9 x 43.8",FALSE,1222.02
"False",1900,"Houses","21.6 x 26.0",FALSE,561.6
"False",1900,"Landscapes","21.6 x 26.0",FALSE,561.6
"False",1900,"Trees","21.6 x 26.0",FALSE,561.6
"False",1900,"Mountains","21.3 x 68.3",FALSE,1454.79
"False",1900,"Landscapes","21.3 x 68.3",FALSE,1454.79
"False",1900,"Trees","21.3 x 68.3",FALSE,1454.79
"False",1900,"Peonies","21.3 x 68.3",FALSE,1454.79
"False",1900,"Leaves","21.3 x 68.3",FALSE,1454.79
"False",1918,"Human Figures","39.5 x 137.2",FALSE,5419.4
"False",1918,"Trees","39.5 x 137.2",FALSE,5419.4
"False",1927,"Birds","82.9 x 34",FALSE,2818.6
"False",1927,"Trees","82.9 x 34",FALSE,2818.6
"False",1923,"Women","19.1 x 54.5",FALSE,1040.95
"False",1900,"Mountains","20.3 x 55.2",FALSE,1120.56
"False",1900,"Plants","20.3 x 55.2",FALSE,1120.56
"False",1900,"Trees","20.3 x 55.2",FALSE,1120.56
"False",1914,"Goats","146.1 x 39.7",FALSE,5800.17
"False",1914,"Bamboo","146.1 x 39.7",FALSE,5800.17
"False",1917,"Men","178.1 x 94.3",FALSE,16794.83
"False",1917,"Rivers","178.1 x 94.3",FALSE,16794.83
"False",1917,"Trees","178.1 x 94.3",FALSE,16794.83
"False",1949,"Trees","19.5 x 55.1",FALSE,1074.45
"False",1945,"Fruit","18.4 x 49.8",FALSE,916.32
"False",1945,"Flowers","18.4 x 49.8",FALSE,916.32
"False",1932,"Horses","52.1 x 37.5",FALSE,1953.75
"False",1954,"Mountains","120.7 x 60.3",FALSE,7278.21
"False",1940,"Flowers","27 x 25.7",FALSE,693.9
"False",1940,"Leaves","27 x 25.7",FALSE,693.9
"False",1861,"Trees","55.9 x 41.3",FALSE,2308.67
"False",1919,"Crabs","51.4 x 36.7",FALSE,1886.38
"False",1900,"Birds","130.7 x 33",FALSE,4313.1
"False",1927,"Animals","97.5 x 47.6",FALSE,4641
"False",1931,"Houses","28.1 x 33.7",FALSE,946.97
"False",1931,"Trees","28.1 x 33.7",FALSE,946.97
"False",1934,"Eagles","173 x 54.6",FALSE,9445.8
"False",1934,"Trees","173 x 54.6",FALSE,9445.8
"False",1927,"Trees","81 x 33",FALSE,2673
"False",1937,"Fish","53.7 x 43.5",FALSE,2335.95
"False",1900,"Cherries","33 x 39.4",FALSE,1300.2
"False",1900,"Squirrels","33 x 39.4",FALSE,1300.2
"False",1939,"Squirrels","23.7 x 27",FALSE,639.9
"False",1947,"Brushes","104.5 x 34",FALSE,3553
"False",1947,"Writing Implements","104.5 x 34",FALSE,3553
"False",1945,"Fruit","30.8 x 63.8",FALSE,1965.04
"False",1945,"Fruit","30.8 x 63.8",FALSE,1965.04
"False",1941,"Fruit","19.7 x 55.9",FALSE,1101.23
"False",1900,"Flowers","17.6 x 51.3",FALSE,902.88
"False",1947,"Goddess","26.7 x 32.7",FALSE,873.09
"False",1947,"Women","26.7 x 32.7",FALSE,873.09
"False",1948,"Birds","36.2 x 60.3",FALSE,2182.86
"False",1924,"Peonies","23.5 x 68.9",FALSE,1619.15
"False",1924,"Leaves","23.5 x 68.9",FALSE,1619.15
"False",1931,"Roses","19.1 x 54.5",FALSE,1040.95
"False",1931,"Leaves","19.1 x 54.5",FALSE,1040.95
"False",1931,"Men","18.1 x 57.5",FALSE,1040.75
"False",1931,"Horses","18.1 x 57.5",FALSE,1040.75
"False",1934,"Orchids","19.1 x 57.8",FALSE,1103.98
"False",1942,"Men","18.4 x 51.8",FALSE,953.12
"False",1942,"Rivers","18.4 x 51.8",FALSE,953.12
"False",1900,"Cats","17.1 x 50.6",FALSE,865.26
"False",1928,"Men","57.2 x 796.9",FALSE,45582.68
"False",1900,"Mountains","20.0 x 54.9",FALSE,1098
"False",1900,"Trees","20.0 x 54.9",FALSE,1098
"False",1964,"Waterfalls","190.5 x 66",FALSE,12573
"False",1964,"Trees","190.5 x 66",FALSE,12573
"False",1937,"Men","109.2 x 74.8",FALSE,8168.16
"False",1937,"Playing","109.2 x 74.8",FALSE,8168.16
"False",1962,"Men","68.6 x 46.4",FALSE,3183.04
"False",1982,"Eagles","135.6 x 67.6",FALSE,9166.56
"False",1978,"Temples","31.1 x 118.1",FALSE,3672.91
"False",1978,"Trees","31.1 x 118.1",FALSE,3672.91
"False",1943,"Landscapes","18.4 x 49.4",FALSE,908.96
"False",1943,"Trees","18.4 x 49.4",FALSE,908.96
"False",1913,"Men","19.5 x 55.6",FALSE,1084.2
"False",1913,"Horses","19.5 x 55.6",FALSE,1084.2
"False",1919,"Peaches","50.8 x 15.9",FALSE,807.72
"False",1920,"Mountains","33.7 x 33",FALSE,1112.1
"False",1920,"Landscapes","33.7 x 33",FALSE,1112.1
"False",1920,"Mountains","106 x 40.8",FALSE,4324.8
"False",1920,"Landscapes","106 x 40.8",FALSE,4324.8
"False",1935,"Lotuses","18.4 x 51.4",FALSE,945.76
"False",1935,"Narcissus","18.4 x 26",FALSE,478.4
"False",1947,"Men","113.3 x 65.9",FALSE,7466.47
"False",1947,"Trees","113.3 x 65.9",FALSE,7466.47
"False",1965,"Landscapes","60.3 x 95.9",FALSE,5782.77
"False",1924,"Men","18.1 x 50.8",FALSE,919.48
"False",650,"Bodhisattvas","14",FALSE,14
"False",650,"Buddhism","14",FALSE,14
"False",650,"Maitreya","14",FALSE,14
"False",50,"Men","22.2 x 21.3 x 3.8",TRUE,1796.868
"False",50,"Buddha","22.2 x 21.3 x 3.8",TRUE,1796.868
"False",50,"Gandhara","22.2 x 21.3 x 3.8",TRUE,1796.868
"False",1800,"Foxes","97.2 x 30.2",FALSE,2935.44
"False",1700,"Men","55.9 x 22.9",FALSE,1280.11
"False",1700,"Buddhism","55.9 x 22.9",FALSE,1280.11
"False",1700,"Monks","55.9 x 22.9",FALSE,1280.11
"False",-50,"Lotuses","16.8 x 5.1 x 1.3",TRUE,111.384
"False",-50,"Goddess","16.8 x 5.1 x 1.3",TRUE,111.384
"False",-50,"Durga","16.8 x 5.1 x 1.3",TRUE,111.384
"False",-50,"Hinduism","16.8 x 5.1 x 1.3",TRUE,111.384
"False",907,"Banquets","37.1 x 66",FALSE,2448.6
"False",907,"Men","37.1 x 66",FALSE,2448.6
"False",907,"Women","37.1 x 66",FALSE,2448.6
"False",907,"Food","37.1 x 66",FALSE,2448.6
"False",1465,"Men","148 x 36",FALSE,5328
"False",1465,"Landscapes","148 x 36",FALSE,5328
